Number,CH1,CH2,CH4
27290,23.54,23.53,23.54
27291,23.54,23.53,23.54
27292,23.54,23.53,23.54
27293,23.54,23.52,23.54
27294,23.54,23.53,23.54
27295,23.54,23.52,23.54
27296,23.54,23.53,23.54
27297,23.54,23.53,23.54
27298,23.54,23.53,23.54
27299,23.54,23.53,23.54
27300,23.54,23.53,23.54
27301,23.53,23.52,23.53
27302,23.53,23.52,23.53
27303,23.53,23.52,23.53
27304,23.54,23.52,23.53
27305,23.54,23.52,23.53
27306,23.54,23.53,23.54
27307,23.54,23.52,23.54
27308,23.54,23.53,23.54
27309,23.54,23.53,23.54
27310,23.54,23.53,23.54
27311,23.54,23.53,23.54
27312,23.54,23.53,23.54
27313,23.54,23.53,23.54
27314,23.54,23.52,23.54
27315,23.54,23.53,23.54
27316,23.54,23.53,23.54
27317,23.54,23.53,23.54
27318,23.54,23.53,23.54
27319,23.54,23.53,23.54
27320,23.54,23.53,23.54
27321,23.54,23.53,23.54
27322,23.54,23.52,23.54
27323,23.54,23.53,23.54
27324,23.54,23.53,23.54
27325,23.54,23.53,23.54
27326,23.54,23.53,23.54
27327,23.54,23.53,23.54
27328,23.54,23.53,23.54
27329,23.54,23.53,23.54
27330,23.54,23.53,23.54
27331,23.53,23.52,23.53
27332,23.53,23.52,23.53
27333,23.53,23.52,23.53
27334,23.54,23.52,23.53
27335,23.54,23.52,23.54
27336,23.54,23.53,23.54
27337,23.54,23.52,23.54
27338,23.54,23.52,23.54
27339,23.54,23.53,23.54
27340,23.54,23.53,23.54
27341,23.54,23.53,23.54
27342,23.54,23.53,23.54
27343,23.54,23.53,23.54
27344,23.54,23.53,23.54
27345,23.54,23.53,23.54
27346,23.54,23.53,23.54
27347,23.54,23.53,23.54
27348,23.54,23.53,23.54
27349,23.54,23.53,23.54
27350,23.54,23.53,23.54
27351,23.54,23.53,23.54
27352,23.54,23.53,23.54
27353,23.54,23.53,23.54
27354,23.54,23.53,23.54
27355,23.54,23.53,23.54
27356,23.54,23.53,23.54
27357,23.54,23.53,23.54
27358,23.54,23.52,23.54
27359,23.54,23.53,23.54
27360,23.54,23.53,23.54
27361,23.53,23.52,23.53
27362,23.53,23.52,23.53
27363,23.53,23.52,23.53
27364,23.53,23.52,23.53
27365,23.53,23.52,23.54
27366,23.54,23.53,23.54
27367,23.54,23.52,23.54
27368,23.54,23.52,23.54
27369,23.54,23.53,23.54
27370,23.54,23.53,23.54
27371,23.54,23.53,23.54
27372,23.54,23.52,23.54
27373,23.54,23.52,23.54
27374,23.54,23.53,23.54
27375,23.54,23.53,23.54
27376,23.54,23.53,23.54
27377,23.54,23.53,23.54
27378,23.54,23.53,23.54
27379,23.54,23.53,23.54
27380,23.54,23.53,23.54
27381,23.54,23.53,23.54
27382,23.54,23.53,23.54
27383,23.54,23.53,23.54
27384,23.54,23.53,23.54
27385,23.54,23.53,23.54
27386,23.54,23.53,23.54
27387,23.54,23.53,23.54
27388,23.54,23.53,23.54
27389,23.54,23.53,23.54
27390,23.54,23.53,23.54
27391,23.53,23.52,23.54
27392,23.54,23.52,23.54
27393,23.54,23.52,23.54
27394,23.54,23.52,23.54
27395,23.53,23.52,23.54
27396,23.54,23.53,23.54
27397,23.54,23.53,23.54
27398,23.54,23.53,23.54
27399,23.54,23.53,23.54
27400,23.54,23.53,23.54
27401,23.54,23.53,23.54
27402,23.54,23.53,23.54
27403,23.54,23.53,23.54
27404,23.54,23.53,23.54
27405,23.54,23.53,23.54
27406,23.54,23.52,23.54
27407,23.54,23.52,23.54
27408,23.54,23.53,23.54
27409,23.54,23.53,23.54
27410,23.54,23.53,23.54
27411,23.54,23.53,23.54
27412,23.54,23.53,23.54
27413,23.54,23.53,23.54
27414,23.54,23.53,23.54
27415,23.54,23.52,23.54
27416,23.54,23.53,23.54
27417,23.54,23.53,23.54
27418,23.54,23.53,23.54
27419,23.54,23.53,23.54
27420,23.54,23.52,23.53
27421,23.53,23.52,23.53
27422,23.54,23.52,23.54
27423,23.53,23.52,23.53
27424,23.54,23.52,23.54
27425,23.54,23.52,23.53
27426,23.54,23.53,23.54
27427,23.55,23.53,23.54
27428,23.54,23.53,23.54
27429,23.55,23.53,23.54
27430,23.54,23.53,23.54
27431,23.54,23.53,23.54
27432,23.54,23.53,23.54
27433,23.55,23.53,23.54
27434,23.54,23.53,23.54
27435,23.54,23.53,23.54
27436,23.54,23.53,23.54
27437,23.54,23.53,23.54
27438,23.54,23.53,23.54
27439,23.54,23.52,23.54
27440,23.54,23.53,23.54
27441,23.54,23.52,23.54
27442,23.54,23.52,23.54
27443,23.54,23.52,23.54
27444,23.54,23.52,23.54
27445,23.54,23.53,23.54
27446,23.54,23.52,23.54
27447,23.54,23.52,23.54
27448,23.54,23.52,23.54
27449,23.54,23.53,23.54
27450,23.54,23.53,23.53
27451,23.53,23.52,23.53
27452,23.54,23.52,23.53
27453,23.53,23.52,23.53
27454,23.54,23.52,23.53
27455,23.54,23.52,23.53
27456,23.54,23.53,23.54
27457,23.54,23.53,23.54
27458,23.54,23.53,23.54
27459,23.54,23.53,23.54
27460,23.54,23.53,23.54
27461,23.54,23.53,23.54
27462,23.54,23.53,23.54
27463,23.54,23.53,23.54
27464,23.54,23.53,23.54
27465,23.54,23.53,23.54
27466,23.54,23.53,23.54
27467,23.54,23.53,23.54
27468,23.54,23.53,23.54
27469,23.54,23.53,23.54
27470,23.54,23.53,23.54
27471,23.54,23.53,23.54
27472,23.54,23.53,23.54
27473,23.54,23.53,23.54
27474,23.54,23.53,23.54
27475,23.54,23.53,23.54
27476,23.54,23.53,23.54
27477,23.54,23.53,23.54
27478,23.54,23.52,23.54
27479,23.54,23.52,23.54
27480,23.54,23.52,23.53
27481,23.53,23.52,23.53
27482,23.53,23.52,23.53
27483,23.53,23.52,23.53
27484,23.54,23.52,23.53
27485,23.53,23.52,23.53
27486,23.54,23.53,23.54
27487,23.54,23.53,23.54
27488,23.54,23.53,23.54
27489,23.54,23.53,23.54
27490,23.54,23.53,23.54
27491,23.54,23.53,23.54
27492,23.54,23.53,23.54
27493,23.54,23.53,23.54
27494,23.54,23.53,23.54
27495,23.54,23.53,23.54
27496,23.54,23.53,23.54
27497,23.54,23.53,23.54
27498,23.54,23.53,23.54
27499,23.54,23.53,23.54
27500,23.55,23.53,23.54
27501,23.54,23.53,23.54
27502,23.54,23.53,23.54
27503,23.54,23.52,23.54
27504,23.54,23.53,23.54
27505,23.54,23.53,23.54
27506,23.54,23.52,23.54
27507,23.54,23.52,23.54
27508,23.54,23.52,23.54
27509,23.54,23.53,23.54
27510,23.54,23.52,23.53
27511,23.53,23.52,23.53
27512,23.53,23.52,23.53
27513,23.53,23.51,23.53
27514,23.53,23.52,23.53
27515,23.53,23.52,23.53
27516,23.54,23.52,23.54
27517,23.54,23.53,23.54
27518,23.54,23.53,23.54
27519,23.54,23.52,23.54
27520,23.54,23.52,23.54
27521,23.54,23.53,23.54
27522,23.54,23.53,23.54
27523,23.54,23.53,23.54
27524,23.54,23.53,23.54
27525,23.54,23.53,23.54
27526,23.54,23.53,23.54
27527,23.54,23.53,23.54
27528,23.54,23.53,23.54
27529,23.54,23.53,23.54
27530,23.54,23.53,23.54
27531,23.55,23.53,23.54
27532,23.54,23.52,23.54
27533,23.54,23.52,23.54
27534,23.54,23.52,23.54
27535,23.54,23.52,23.54
27536,23.54,23.52,23.54
27537,23.54,23.52,23.54
27538,23.54,23.52,23.54
27539,23.54,23.53,23.54
27540,23.53,23.52,23.53
27541,23.54,23.52,23.53
27542,23.53,23.52,23.53
27543,23.53,23.52,23.53
27544,23.53,23.52,23.53
27545,23.53,23.52,23.53
27546,23.54,23.52,23.54
27547,23.54,23.52,23.54
27548,23.54,23.52,23.54
27549,23.54,23.52,23.54
27550,23.54,23.53,23.54
27551,23.54,23.53,23.54
27552,23.54,23.52,23.54
27553,23.54,23.53,23.54
27554,23.54,23.52,23.54
27555,23.54,23.53,23.54
27556,23.54,23.52,23.54
27557,23.54,23.52,23.54
27558,23.54,23.52,23.54
27559,23.54,23.52,23.54
27560,23.54,23.52,23.54
27561,23.54,23.52,23.54
27562,23.54,23.53,23.54
27563,23.54,23.53,23.54
27564,23.54,23.52,23.54
27565,23.54,23.52,23.54
27566,23.54,23.52,23.54
27567,23.54,23.52,23.54
27568,23.54,23.52,23.54
27569,23.54,23.52,23.54
27570,23.53,23.52,23.53
27571,23.54,23.52,23.53
27572,23.53,23.52,23.53
27573,23.53,23.52,23.53
27574,23.53,23.52,23.53
27575,23.53,23.52,23.53
27576,23.54,23.53,23.54
27577,23.54,23.53,23.54
27578,23.54,23.53,23.54
27579,23.54,23.52,23.54
27580,23.54,23.52,23.54
27581,23.54,23.52,23.54
27582,23.54,23.53,23.54
27583,23.54,23.53,23.54
27584,23.54,23.53,23.54
27585,23.54,23.53,23.54
27586,23.54,23.53,23.54
27587,23.54,23.53,23.54
27588,23.54,23.53,23.54
27589,23.54,23.53,23.54
27590,23.54,23.53,23.54
27591,23.54,23.53,23.54
27592,23.54,23.53,23.54
27593,23.54,23.53,23.54
27594,23.54,23.52,23.54
27595,23.54,23.53,23.54
27596,23.54,23.53,23.54
27597,23.54,23.53,23.54
27598,23.54,23.53,23.54
27599,23.54,23.53,23.54
27600,23.53,23.52,23.53
27601,23.53,23.52,23.53
27602,23.53,23.52,23.53
27603,23.53,23.52,23.53
27604,23.54,23.52,23.53
27605,23.53,23.52,23.53
27606,23.54,23.53,23.54
27607,23.54,23.52,23.54
27608,23.54,23.52,23.54
27609,23.54,23.53,23.54
27610,23.54,23.52,23.54
27611,23.54,23.53,23.54
27612,23.54,23.53,23.54
27613,23.54,23.53,23.54
27614,23.54,23.53,23.54
27615,23.54,23.52,23.54
27616,23.54,23.52,23.54
27617,23.54,23.53,23.54
27618,23.54,23.53,23.54
27619,23.54,23.53,23.54
27620,23.54,23.53,23.54
27621,23.54,23.53,23.54
27622,23.54,23.53,23.54
27623,23.54,23.53,23.54
27624,23.54,23.53,23.54
27625,23.54,23.53,23.54
27626,23.54,23.53,23.54
27627,23.54,23.52,23.54
27628,23.54,23.52,23.54
27629,23.54,23.52,23.54
27630,23.53,23.52,23.53
27631,23.53,23.52,23.53
27632,23.53,23.52,23.53
27633,23.53,23.52,23.53
27634,23.53,23.52,23.54
27635,23.53,23.52,23.54
27636,23.54,23.53,23.54
27637,23.54,23.53,23.54
27638,23.54,23.53,23.54
27639,23.54,23.53,23.54
27640,23.54,23.53,23.54
27641,23.54,23.53,23.54
27642,23.54,23.53,23.54
27643,23.54,23.53,23.54
27644,23.54,23.53,23.54
27645,23.54,23.53,23.54
27646,23.54,23.53,23.55
27647,23.55,23.53,23.54
27648,23.54,23.53,23.54
27649,23.54,23.53,23.54
27650,23.54,23.53,23.54
27651,23.54,23.53,23.54
27652,23.54,23.53,23.54
27653,23.54,23.53,23.54
27654,23.54,23.53,23.54
27655,23.54,23.53,23.54
27656,23.54,23.53,23.54
27657,23.54,23.53,23.54
27658,23.54,23.53,23.54
27659,23.54,23.53,23.54
27660,23.53,23.52,23.54
27661,23.54,23.52,23.54
27662,23.53,23.52,23.53
27663,23.54,23.52,23.53
27664,23.54,23.52,23.53
27665,23.53,23.52,23.54
27666,23.54,23.53,23.54
27667,23.54,23.53,23.54
27668,23.54,23.53,23.54
27669,23.54,23.53,23.54
27670,23.54,23.53,23.54
27671,23.54,23.53,23.54
27672,23.54,23.53,23.54
27673,23.54,23.53,23.54
27674,23.54,23.53,23.54
27675,23.54,23.53,23.54
27676,23.54,23.53,23.54
27677,23.54,23.53,23.54
27678,23.54,23.53,23.54
27679,23.54,23.53,23.54
27680,23.54,23.53,23.54
27681,23.54,23.53,23.54
27682,23.54,23.53,23.54
27683,23.54,23.53,23.54
27684,23.54,23.53,23.54
27685,23.54,23.53,23.54
27686,23.54,23.53,23.54
27687,23.54,23.53,23.54
27688,23.54,23.53,23.54
27689,23.54,23.53,23.54
27690,23.54,23.52,23.54
27691,23.54,23.52,23.54
27692,23.54,23.52,23.54
27693,23.54,23.52,23.54
27694,23.54,23.52,23.53
27695,23.54,23.52,23.54
27696,23.54,23.53,23.54
27697,23.54,23.53,23.54
27698,23.54,23.53,23.54
27699,23.54,23.53,23.55
27700,23.54,23.53,23.54
27701,23.54,23.53,23.54
27702,23.54,23.53,23.54
27703,23.54,23.53,23.54
27704,23.54,23.53,23.54
27705,23.54,23.53,23.54
27706,23.54,23.53,23.54
27707,23.54,23.53,23.54
27708,23.54,23.53,23.54
27709,23.54,23.53,23.54
27710,23.54,23.53,23.54
27711,23.54,23.53,23.54
27712,23.54,23.53,23.54
27713,23.54,23.53,23.54
27714,23.54,23.53,23.54
27715,23.54,23.53,23.54
27716,23.54,23.53,23.54
27717,23.54,23.53,23.54
27718,23.54,23.53,23.54
27719,23.54,23.53,23.54
27720,23.53,23.52,23.53
27721,23.53,23.52,23.53
27722,23.53,23.52,23.54
27723,23.54,23.52,23.53
27724,23.53,23.52,23.53
27725,23.53,23.53,23.54
27726,23.54,23.53,23.54
27727,23.54,23.53,23.54
27728,23.54,23.53,23.54
27729,23.54,23.53,23.54
27730,23.54,23.53,23.54
27731,23.54,23.53,23.54
27732,23.54,23.53,23.54
27733,23.54,23.53,23.54
27734,23.54,23.53,23.54
27735,23.54,23.53,23.55
27736,23.54,23.53,23.55
27737,23.54,23.53,23.54
27738,23.54,23.53,23.54
27739,23.54,23.53,23.54
27740,23.54,23.53,23.54
27741,23.54,23.53,23.55
27742,23.54,23.53,23.54
27743,23.54,23.53,23.54
27744,23.54,23.52,23.54
27745,23.54,23.53,23.54
27746,23.54,23.52,23.54
27747,23.54,23.53,23.54
27748,23.54,23.53,23.54
27749,23.54,23.53,23.54
27750,23.53,23.52,23.53
27751,23.54,23.52,23.53
27752,23.53,23.52,23.53
27753,23.53,23.52,23.54
27754,23.53,23.52,23.53
27755,23.54,23.53,23.54
27756,23.54,23.53,23.54
27757,23.54,23.52,23.54
27758,23.54,23.53,23.54
27759,23.54,23.53,23.54
27760,23.54,23.53,23.54
27761,23.54,23.53,23.54
27762,23.54,23.53,23.54
27763,23.54,23.53,23.54
27764,23.54,23.53,23.54
27765,23.54,23.53,23.54
27766,23.54,23.53,23.55
27767,23.54,23.53,23.54
27768,23.54,23.53,23.54
27769,23.54,23.53,23.54
27770,23.54,23.53,23.54
27771,23.54,23.53,23.54
27772,23.54,23.53,23.54
27773,23.54,23.53,23.54
27774,23.54,23.53,23.54
27775,23.54,23.52,23.54
27776,23.54,23.53,23.54
27777,23.54,23.52,23.54
27778,23.54,23.53,23.54
27779,23.54,23.53,23.54
27780,23.53,23.52,23.53
27781,23.54,23.52,23.53
27782,23.54,23.52,23.53
27783,23.54,23.52,23.54
27784,23.54,23.52,23.54
27785,23.54,23.53,23.54
27786,23.54,23.53,23.54
27787,23.54,23.53,23.54
27788,23.54,23.53,23.54
27789,23.54,23.53,23.54
27790,23.54,23.53,23.54
27791,23.55,23.53,23.54
27792,23.54,23.53,23.54
27793,23.54,23.53,23.54
27794,23.54,23.53,23.54
27795,23.54,23.53,23.54
27796,23.54,23.53,23.54
27797,23.54,23.53,23.54
27798,23.54,23.53,23.54
27799,23.54,23.53,23.54
27800,23.54,23.53,23.54
27801,23.54,23.53,23.54
27802,23.54,23.53,23.54
27803,23.54,23.53,23.54
27804,23.54,23.53,23.54
27805,23.54,23.53,23.54
27806,23.54,23.52,23.54
27807,23.54,23.53,23.54
27808,23.54,23.53,23.54
27809,23.54,23.53,23.54
27810,23.53,23.52,23.53
27811,23.53,23.52,23.54
27812,23.53,23.52,23.54
27813,23.53,23.52,23.53
27814,23.53,23.52,23.54
27815,23.54,23.53,23.54
27816,23.54,23.53,23.54
27817,23.54,23.53,23.55
27818,23.54,23.53,23.55
27819,23.54,23.53,23.54
27820,23.54,23.53,23.54
27821,23.54,23.53,23.54
27822,23.54,23.53,23.54
27823,23.54,23.53,23.54
27824,23.54,23.53,23.54
27825,23.54,23.53,23.54
27826,23.54,23.53,23.54
27827,23.54,23.53,23.54
27828,23.54,23.53,23.54
27829,23.54,23.53,23.54
27830,23.54,23.53,23.54
27831,23.54,23.53,23.54
27832,23.54,23.53,23.54
27833,23.54,23.53,23.54
27834,23.54,23.53,23.54
27835,23.54,23.53,23.54
27836,23.54,23.53,23.54
27837,23.54,23.53,23.54
27838,23.54,23.53,23.54
27839,23.54,23.53,23.54
27840,23.53,23.52,23.54
27841,23.54,23.52,23.54
27842,23.53,23.52,23.54
27843,23.54,23.52,23.53
27844,23.54,23.52,23.53
27845,23.54,23.52,23.54
27846,23.54,23.53,23.54
27847,23.54,23.53,23.54
27848,23.54,23.53,23.54
27849,23.54,23.53,23.54
27850,23.54,23.53,23.54
27851,23.54,23.53,23.54
27852,23.54,23.53,23.54
27853,23.54,23.53,23.54
27854,23.54,23.53,23.54
27855,23.55,23.53,23.54
27856,23.54,23.53,23.54
27857,23.54,23.53,23.54
27858,23.54,23.53,23.54
27859,23.54,23.53,23.54
27860,23.54,23.53,23.54
27861,23.54,23.52,23.54
27862,23.54,23.52,23.54
27863,23.54,23.53,23.54
27864,23.54,23.53,23.55
27865,23.54,23.53,23.54
27866,23.54,23.53,23.54
27867,23.54,23.53,23.54
27868,23.54,23.53,23.54
27869,23.54,23.52,23.54
27870,23.53,23.52,23.54
27871,23.53,23.52,23.54
27872,23.54,23.52,23.54
27873,23.54,23.52,23.53
27874,23.54,23.52,23.53
27875,23.54,23.53,23.54
27876,23.54,23.53,23.54
27877,23.54,23.52,23.54
27878,23.54,23.53,23.54
27879,23.54,23.53,23.54
27880,23.54,23.53,23.54
27881,23.54,23.52,23.54
27882,23.54,23.53,23.55
27883,23.54,23.53,23.55
27884,23.54,23.53,23.54
27885,23.54,23.53,23.54
27886,23.54,23.53,23.55
27887,23.54,23.53,23.54
27888,23.55,23.53,23.55
27889,23.54,23.53,23.54
27890,23.54,23.53,23.54
27891,23.54,23.53,23.54
27892,23.54,23.53,23.54
27893,23.54,23.53,23.54
27894,23.55,23.53,23.54
27895,23.54,23.53,23.54
27896,23.54,23.53,23.55
27897,23.54,23.53,23.54
27898,23.54,23.53,23.54
27899,23.54,23.53,23.54
27900,23.54,23.52,23.54
27901,23.54,23.52,23.53
27902,23.54,23.52,23.54
27903,23.54,23.52,23.54
27904,23.54,23.52,23.54
27905,23.54,23.53,23.54
27906,23.54,23.53,23.54
27907,23.54,23.53,23.54
27908,23.54,23.53,23.54
27909,23.54,23.53,23.54
27910,23.54,23.53,23.54
27911,23.54,23.53,23.54
27912,23.54,23.53,23.54
27913,23.54,23.53,23.54
27914,23.54,23.53,23.54
27915,23.54,23.53,23.54
27916,23.54,23.53,23.54
27917,23.54,23.53,23.54
27918,23.54,23.53,23.54
27919,23.54,23.53,23.54
27920,23.54,23.53,23.54
27921,23.54,23.53,23.55
27922,23.55,23.53,23.54
27923,23.54,23.53,23.54
27924,23.54,23.53,23.54
27925,23.54,23.53,23.54
27926,23.54,23.52,23.54
27927,23.54,23.53,23.54
27928,23.54,23.53,23.55
27929,23.54,23.53,23.54
27930,23.54,23.52,23.53
27931,23.54,23.52,23.53
27932,23.54,23.52,23.53
27933,23.54,23.52,23.54
27934,23.53,23.52,23.53
27935,23.54,23.53,23.54
27936,23.54,23.53,23.54
27937,23.54,23.52,23.54
27938,23.54,23.52,23.54
27939,23.54,23.53,23.54
27940,23.54,23.53,23.54
27941,23.54,23.53,23.54
27942,23.54,23.53,23.54
27943,23.54,23.52,23.54
27944,23.54,23.52,23.54
27945,23.54,23.52,23.54
27946,23.54,23.53,23.54
27947,23.54,23.53,23.54
27948,23.54,23.53,23.54
27949,23.54,23.52,23.54
27950,23.54,23.52,23.54
27951,23.54,23.52,23.54
27952,23.54,23.52,23.54
27953,23.54,23.52,23.54
27954,23.54,23.52,23.54
27955,23.54,23.52,23.54
27956,23.54,23.52,23.54
27957,23.54,23.52,23.54
27958,23.54,23.53,23.54
27959,23.54,23.53,23.53
27960,23.54,23.52,23.53
27961,23.54,23.52,23.53
27962,23.54,23.52,23.53
27963,23.53,23.52,23.53
27964,23.53,23.52,23.53
27965,23.54,23.52,23.54
27966,23.54,23.53,23.54
27967,23.54,23.53,23.54
27968,23.54,23.52,23.54
27969,23.54,23.53,23.54
27970,23.54,23.52,23.54
27971,23.54,23.52,23.54
27972,23.54,23.52,23.54
27973,23.54,23.52,23.54
27974,23.54,23.52,23.54
27975,23.54,23.52,23.54
27976,23.54,23.53,23.54
27977,23.54,23.52,23.54
27978,23.54,23.53,23.54
27979,23.54,23.53,23.54
27980,23.54,23.52,23.54
27981,23.54,23.52,23.54
27982,23.54,23.52,23.54
27983,23.54,23.53,23.54
27984,23.54,23.52,23.54
27985,23.54,23.52,23.54
27986,23.54,23.52,23.54
27987,23.54,23.52,23.54
27988,23.54,23.53,23.54
27989,23.54,23.53,23.53
27990,23.53,23.52,23.53
27991,23.54,23.52,23.53
27992,23.54,23.52,23.53
27993,23.53,23.52,23.53
27994,23.53,23.52,23.54
27995,23.54,23.53,23.54
27996,23.54,23.53,23.54
27997,23.54,23.53,23.54
27998,23.54,23.53,23.54
27999,23.54,23.52,23.54
28000,23.54,23.53,23.54
28001,23.54,23.52,23.54
28002,23.54,23.53,23.54
28003,23.54,23.53,23.54
28004,23.54,23.52,23.54
28005,23.54,23.52,23.54
28006,23.54,23.52,23.54
28007,23.54,23.52,23.54
28008,23.54,23.52,23.54
28009,23.54,23.52,23.54
28010,23.54,23.52,23.54
28011,23.54,23.52,23.54
28012,23.54,23.52,23.54
28013,23.54,23.52,23.54
28014,23.54,23.53,23.54
28015,23.54,23.52,23.54
28016,23.54,23.53,23.54
28017,23.54,23.53,23.54
28018,23.54,23.53,23.54
28019,23.54,23.52,23.54
28020,23.54,23.52,23.54
28021,23.54,23.52,23.54
28022,23.54,23.52,23.53
28023,23.54,23.52,23.53
28024,23.54,23.52,23.54
28025,23.54,23.52,23.54
28026,23.54,23.52,23.54
28027,23.54,23.52,23.54
28028,23.54,23.52,23.54
28029,23.54,23.53,23.54
28030,23.54,23.52,23.54
28031,23.54,23.52,23.54
28032,23.54,23.52,23.54
28033,23.54,23.52,23.54
28034,23.54,23.53,23.54
28035,23.54,23.53,23.54
28036,23.54,23.52,23.54
28037,23.54,23.52,23.54
28038,23.54,23.52,23.54
28039,23.54,23.52,23.54
28040,23.54,23.52,23.54
28041,23.54,23.52,23.54
28042,23.54,23.52,23.54
28043,23.54,23.52,23.54
28044,23.54,23.52,23.54
28045,23.54,23.53,23.54
28046,23.54,23.52,23.54
28047,23.54,23.52,23.54
28048,23.54,23.52,23.54
28049,23.54,23.52,23.53
28050,23.53,23.52,23.53
28051,23.53,23.52,23.53
28052,23.54,23.52,23.53
28053,23.53,23.52,23.53
28054,23.54,23.52,23.53
28055,23.54,23.52,23.54
28056,23.54,23.52,23.54
28057,23.54,23.53,23.54
28058,23.54,23.53,23.54
28059,23.54,23.52,23.54
28060,23.54,23.53,23.54
28061,23.54,23.53,23.54
28062,23.54,23.53,23.54
28063,23.54,23.53,23.54
28064,23.54,23.53,23.54
28065,23.54,23.53,23.54
28066,23.54,23.53,23.54
28067,23.54,23.53,23.54
28068,23.54,23.52,23.54
28069,23.54,23.53,23.54
28070,23.54,23.53,23.54
28071,23.54,23.52,23.54
28072,23.54,23.52,23.54
28073,23.54,23.52,23.54
28074,23.54,23.53,23.54
28075,23.54,23.52,23.54
28076,23.54,23.52,23.54
28077,23.54,23.53,23.54
28078,23.54,23.53,23.54
28079,23.54,23.52,23.54
28080,23.54,23.52,23.54
28081,23.53,23.52,23.54
28082,23.53,23.52,23.53
28083,23.53,23.52,23.53
28084,23.54,23.52,23.54
28085,23.54,23.53,23.54
28086,23.54,23.53,23.54
28087,23.54,23.53,23.54
28088,23.54,23.53,23.54
28089,23.54,23.53,23.55
28090,23.54,23.53,23.54
28091,23.54,23.53,23.54
28092,23.54,23.53,23.54
28093,23.54,23.53,23.54
28094,23.55,23.53,23.54
28095,23.54,23.53,23.54
28096,23.55,23.53,23.54
28097,23.54,23.53,23.54
28098,23.54,23.53,23.54
28099,23.54,23.53,23.54
28100,23.54,23.53,23.54
28101,23.54,23.53,23.54
28102,23.54,23.53,23.54
28103,23.54,23.53,23.54
28104,23.54,23.53,23.54
28105,23.54,23.52,23.54
28106,23.54,23.52,23.54
28107,23.54,23.53,23.54
28108,23.54,23.53,23.54
28109,23.53,23.52,23.54
28110,23.53,23.52,23.53
28111,23.53,23.52,23.54
28112,23.53,23.52,23.53
28113,23.54,23.52,23.53
28114,23.54,23.52,23.53
28115,23.54,23.53,23.54
28116,23.54,23.53,23.54
28117,23.54,23.53,23.54
28118,23.54,23.53,23.54
28119,23.54,23.53,23.54
28120,23.54,23.52,23.54
28121,23.54,23.52,23.54
28122,23.54,23.52,23.54
28123,23.54,23.52,23.54
28124,23.54,23.52,23.54
28125,23.54,23.52,23.54
28126,23.54,23.52,23.54
28127,23.54,23.53,23.54
28128,23.54,23.52,23.54
28129,23.54,23.52,23.54
28130,23.54,23.52,23.54
28131,23.54,23.53,23.54
28132,23.54,23.53,23.54
28133,23.54,23.53,23.54
28134,23.54,23.53,23.54
28135,23.54,23.53,23.54
28136,23.54,23.52,23.54
28137,23.54,23.53,23.54
28138,23.54,23.53,23.54
28139,23.53,23.52,23.53
28140,23.53,23.52,23.53
28141,23.53,23.52,23.53
28142,23.53,23.52,23.53
28143,23.53,23.52,23.53
28144,23.53,23.52,23.54
28145,23.54,23.52,23.54
28146,23.54,23.52,23.54
28147,23.54,23.52,23.54
28148,23.54,23.52,23.54
28149,23.54,23.52,23.54
28150,23.54,23.52,23.54
28151,23.53,23.53,23.54
28152,23.54,23.53,23.54
28153,23.54,23.53,23.54
28154,23.54,23.52,23.54
28155,23.54,23.52,23.54
28156,23.54,23.52,23.54
28157,23.54,23.52,23.54
28158,23.54,23.53,23.54
28159,23.54,23.53,23.54
28160,23.54,23.53,23.54
28161,23.54,23.53,23.54
28162,23.54,23.53,23.54
28163,23.54,23.52,23.54
28164,23.54,23.53,23.54
28165,23.55,23.53,23.54
28166,23.54,23.53,23.54
28167,23.54,23.53,23.54
28168,23.54,23.53,23.54
28169,23.54,23.52,23.53
28170,23.53,23.52,23.54
28171,23.53,23.52,23.54
28172,23.54,23.52,23.53
28173,23.54,23.52,23.54
28174,23.53,23.52,23.54
28175,23.54,23.53,23.54
28176,23.54,23.53,23.54
28177,23.54,23.53,23.54
28178,23.54,23.53,23.54
28179,23.54,23.53,23.54
28180,23.55,23.53,23.54
28181,23.54,23.53,23.54
28182,23.54,23.53,23.54
28183,23.54,23.53,23.54
28184,23.54,23.53,23.54
28185,23.54,23.53,23.54
28186,23.54,23.53,23.54
28187,23.54,23.53,23.54
28188,23.54,23.53,23.54
28189,23.54,23.53,23.54
28190,23.54,23.53,23.54
28191,23.54,23.53,23.54
28192,23.54,23.53,23.54
28193,23.54,23.53,23.54
28194,23.54,23.53,23.54
28195,23.54,23.53,23.54
28196,23.54,23.53,23.54
28197,23.54,23.53,23.54
28198,23.54,23.53,23.54
28199,23.54,23.52,23.54
28200,23.54,23.52,23.54
28201,23.53,23.52,23.54
28202,23.54,23.52,23.54
28203,23.54,23.52,23.53
28204,23.54,23.52,23.54
28205,23.54,23.53,23.54
28206,23.54,23.53,23.54
28207,23.54,23.53,23.54
28208,23.54,23.53,23.54
28209,23.54,23.53,23.54
28210,23.54,23.53,23.54
28211,23.54,23.53,23.54
28212,23.54,23.53,23.54
28213,23.54,23.53,23.54
28214,23.54,23.53,23.54
28215,23.54,23.53,23.54
28216,23.54,23.53,23.54
28217,23.54,23.53,23.54
28218,23.54,23.53,23.54
28219,23.54,23.53,23.54
28220,23.54,23.53,23.54
28221,23.54,23.53,23.54
